timestamp,speed,acceleration,longitudinal_accel,lateral_accel,longitudinal_jerk,lateral_jerk,lead_detected,lead_distance,target_speed
1773224888.435606,5.9987,2.4894,2.3183,-0.0457,0.1693,-0.0477,False,nan,6.1796
1773224888.537122,6.2327,2.5000,2.3227,-0.0523,0.0437,-0.0649,False,nan,6.4791
1773224888.635606,6.5468,2.4493,2.3279,-0.0562,0.0527,-0.0402,False,nan,6.5805
1773224888.735554,6.7699,2.4141,2.3438,-0.0694,0.1594,-0.1316,False,nan,6.7791
1773224888.836617,7.1670,2.4551,2.3501,-0.0726,0.0621,-0.0321,False,nan,6.9791
1773224888.935886,7.4132,2.4464,2.3569,-0.0653,0.0683,0.0735,False,nan,7.1793
1773224889.035838,7.6132,2.4424,2.3625,-0.0641,0.0561,0.0119,False,nan,7.3792
1773224889.135734,7.6476,2.4425,2.3615,-0.0672,-0.0097,-0.0306,False,nan,7.5792
1773224889.236588,7.8390,2.4269,2.3549,-0.0705,-0.0656,-0.0332,False,nan,7.7816
1773224889.338324,8.2542,2.4248,2.3632,-0.0655,0.0818,0.0499,False,nan,7.9811
1773224889.435979,8.4874,2.3247,2.3509,-0.0621,-0.1264,0.0340,False,nan,8.0000
1773224889.538064,8.7642,2.2257,2.3087,-0.0784,-0.4129,-0.1589,False,nan,8.0000
1773224889.635543,8.8403,2.1227,2.2691,-0.0851,-0.4060,-0.0696,False,nan,8.0000
1773224889.739851,9.1040,2.0258,2.2387,-0.0864,-0.2921,-0.0123,False,nan,8.0000
1773224889.836109,9.3196,1.9258,2.1850,-0.0859,-0.5579,0.0057,False,nan,8.0000
1773224889.936177,9.3934,1.8256,2.1323,-0.0862,-0.5267,-0.0033,False,nan,8.0000
1773224890.036467,9.8043,1.6758,2.0617,-0.0896,-0.7039,-0.0343,False,nan,8.0000
1773224890.135862,9.7855,1.6258,1.9984,-0.0879,-0.6366,0.0178,False,nan,8.0000
1773224890.235961,10.0035,1.5257,1.9162,-0.0816,-0.8214,0.0625,False,nan,8.0000
1773224890.336868,10.0850,1.4257,1.8398,-0.0868,-0.7568,-0.0516,False,nan,8.0000
1773224890.436209,10.3280,1.3258,1.7473,-0.0954,-0.9308,-0.0862,False,nan,8.0000
1773224890.535632,10.5033,1.2257,1.6667,-0.1042,-0.8113,-0.0882,False,nan,8.0000
1773224890.637255,10.6965,1.1244,1.5848,-0.1048,-0.8055,-0.0062,False,nan,8.0000
1773224890.737369,10.6512,0.9757,1.4862,-0.0996,-0.9847,0.0517,False,nan,8.0000
1773224890.837592,10.8208,0.9226,1.3951,-0.1116,-0.9098,-0.1197,False,nan,8.0000
1773224890.936280,10.8960,0.8256,1.2921,-0.0975,-1.0428,0.1432,False,nan,8.0000
1773224891.036113,10.8775,0.7258,1.1924,-0.1017,-0.9990,-0.0425,False,nan,8.0000
1773224891.135683,10.9324,0.6256,1.0859,0.3478,-1.0693,4.5141,False,nan,8.0000
1773224891.236311,11.1340,0.5249,0.9830,0.6635,-1.0235,3.1375,False,nan,8.0000
1773224891.336124,11.0624,0.4254,0.8928,0.8747,-0.9032,2.1165,False,nan,8.0000
1773224891.435606,10.9780,0.3257,0.8039,0.9846,-0.8937,1.1041,False,nan,8.0000
1773224891.536189,11.2070,0.2257,0.7024,1.0271,-1.0093,0.4224,False,nan,8.0000
1773224891.636557,11.0993,0.1257,0.5865,1.0351,-1.1544,0.0800,False,nan,8.0000
1773224891.739136,11.2725,0.0258,0.4896,1.0274,-0.9445,-0.0750,False,nan,8.0000
1773224891.850746,11.3259,-0.0769,0.3854,0.9989,-0.9343,-0.2548,False,nan,8.0000
1773224891.936422,11.0645,-0.1742,0.2717,0.9500,-1.3263,-0.5707,False,nan,8.0000
1773224892.041003,11.1276,-0.2795,0.1991,0.8925,-0.6940,-0.5505,False,nan,8.0000
1773224892.152006,11.1456,-0.3743,0.1203,0.8456,-0.7100,-0.4225,False,nan,8.0000
1773224892.257141,11.1456,-0.3743,0.0382,0.8068,-0.7811,-0.3687,False,nan,8.0000
1773224892.361687,11.1943,-0.4253,-0.0289,0.7561,-0.6415,-0.4849,False,nan,8.0000
1773224892.460231,11.0262,-0.4744,-0.1097,0.7057,-0.8209,-0.5114,False,nan,8.0000
1773224892.557035,11.1463,-0.5242,-0.1736,0.6501,-0.6600,-0.5742,False,nan,8.0000
1773224892.654669,11.1876,-0.5743,-0.2597,0.6170,-0.8817,-0.3397,False,nan,8.0000
1773224892.747483,11.0202,-0.6311,-0.3634,0.5764,-1.1176,-0.4372,False,nan,8.0000
1773224892.840317,10.9782,-0.6818,-0.4689,0.5087,-1.1361,-0.7287,False,nan,8.0000
1773224892.955945,10.9677,-0.7245,-0.5647,0.4566,-0.8280,-0.4506,False,nan,8.0000
1773224893.063671,11.1166,-0.8742,-0.6662,0.4036,-0.9426,-0.4922,False,nan,8.0000
1773224893.143544,10.8370,-0.9245,-0.7469,0.3470,-1.0109,-0.7090,False,nan,8.0000
1773224893.242764,10.6693,-1.0248,-0.8466,0.3029,-1.0045,-0.4442,False,nan,8.0000
1773224893.388147,10.5108,-1.3249,-0.9424,0.2676,-0.6588,-0.2429,False,nan,8.0000
1773224893.446352,10.5557,-1.3744,-1.0281,0.2285,-1.4722,-0.6710,False,nan,8.0000
1773224893.536577,10.0308,-1.5448,-1.1277,0.1941,-1.1044,-0.3813,False,nan,8.0000
1773224893.638276,9.9573,-1.4227,-1.1863,0.1694,-0.5757,-0.2436,False,nan,8.0000
1773224893.736316,9.8127,-1.3957,-1.2321,0.1373,-0.4676,-0.3267,False,nan,8.0000
1773224893.838600,9.6766,-1.3957,-1.2746,0.1109,-0.4155,-0.2589,False,nan,8.0000
1773224893.940436,9.4990,-1.2954,-1.2937,0.0936,-0.1877,-0.1694,False,nan,8.0000
1773224894.038538,9.3186,-1.2851,-1.3039,0.0682,-0.1039,-0.2586,False,nan,8.0000
1773224894.151352,9.3147,-1.1841,-1.2875,0.0398,0.1461,-0.2517,False,nan,8.0000
1773224894.236565,9.2918,-1.0765,-1.2752,0.0137,0.1441,-0.3071,False,nan,8.0000
1773224894.336073,9.0671,-0.9853,-1.2478,-0.0005,0.2749,-0.1420,False,nan,8.0000
1773224894.444249,9.0750,-0.9195,-1.2146,-0.0190,0.3068,-0.1718,False,nan,8.0000
1773224894.536021,8.9473,-0.8480,-1.1700,-0.0258,0.4866,-0.0733,False,nan,8.0000
1773224894.636994,8.9569,-0.7967,-1.1176,-0.0303,0.5185,-0.0450,False,nan,8.0000
1773224894.735966,8.8562,-0.7970,-1.0870,-0.0383,0.3094,-0.0810,False,nan,8.0000
1773224894.835804,8.7552,-0.7586,-1.0534,-0.0477,0.3363,-0.0940,False,nan,8.0000
1773224894.935784,8.8164,-0.6604,-1.0041,-0.0541,0.4931,-0.0642,False,nan,8.0000
1773224895.035542,8.6550,-0.6605,-0.9595,-0.0642,0.4475,-0.1005,False,nan,8.0000
1773224895.136176,8.2996,-0.7110,-0.9281,-0.0718,0.3118,-0.0763,False,nan,8.0000
1773224895.235990,8.3633,-0.6118,-0.8935,-0.0628,0.3470,0.0907,False,nan,8.0000
1773224895.336312,8.2673,-0.5118,-0.8412,-0.0743,0.5210,-0.1145,False,nan,8.0000
1773224895.435776,8.2053,-0.4180,-0.7949,-0.0763,0.4657,-0.0201,False,nan,8.0000
1773224895.541667,8.2008,-0.4277,-0.7459,-0.0745,0.4621,0.0164,False,nan,8.0000
1773224895.637751,8.2926,-0.4298,-0.7133,0.2440,0.3399,3.3149,False,nan,8.0000
1773224895.735878,8.2475,-0.4727,-0.6851,0.4576,0.2876,2.1769,False,nan,8.0000
1773224895.835793,8.1763,-0.3729,-0.6588,0.5941,0.2627,1.3663,True,40.2931,8.0000
1773224895.935504,8.1229,-0.3202,-0.6174,0.6712,0.4156,0.7730,True,40.3301,8.0000
1773224896.035946,8.0666,-0.3984,-0.6091,0.7064,0.0823,0.3508,True,39.6795,8.0000
1773224896.135756,8.1055,-0.3880,-0.5703,0.7036,0.3886,-0.0282,True,39.8513,8.0000
1773224896.236660,7.9502,-0.3795,-0.5534,0.6733,0.1673,-0.3007,True,39.4123,8.0000
1773224896.335847,7.9254,-0.3487,-0.5226,0.6440,0.3114,-0.2951,True,39.4653,8.0000
1773224896.435546,7.9535,-0.2470,-0.4904,0.6112,0.3229,-0.3289,True,39.2151,8.0000
1773224896.535997,7.7714,-0.3130,-0.4724,0.5643,0.1789,-0.4672,True,38.9329,8.0000
1773224896.635963,7.9646,-0.2126,-0.4514,0.5157,0.2097,-0.4860,True,38.5250,8.0000
1773224896.735714,7.8665,-0.3121,-0.4559,0.4602,-0.0445,-0.5565,True,38.4577,8.0000
1773224896.836275,7.7802,-0.2121,-0.4359,0.4127,0.1989,-0.4722,True,38.1387,8.0000
1773224896.936218,7.6780,-0.2067,-0.4196,0.3668,0.1625,-0.4593,True,38.3290,8.0000
1773224897.036204,7.6260,-0.1058,-0.3772,0.3300,0.4246,-0.3682,True,37.9117,8.0000
1773224897.136281,7.9789,-0.1048,-0.3355,0.3008,0.4168,-0.2916,True,37.9563,7.9237
1773224897.235700,7.9390,-0.1048,-0.3122,0.2543,0.2341,-0.4677,True,37.3415,7.9879
1773224897.335769,7.6271,-0.1049,-0.3016,0.2154,0.1059,-0.3891,True,37.2929,8.0000
1773224897.436225,7.7978,-0.1039,-0.2797,0.1799,0.2174,-0.3525,True,37.1468,8.0000
1773224897.536207,7.7267,-0.1766,-0.2753,0.1440,0.0446,-0.3596,True,37.3133,7.9874
1773224897.636893,7.5630,-0.1733,-0.2718,0.1059,0.0349,-0.3782,True,36.8289,8.0000
1773224897.735897,7.7102,-0.1751,-0.2713,0.0870,0.0051,-0.1908,True,36.6054,7.9646
1773224897.835966,7.4956,-0.1781,-0.2753,0.0688,-0.0400,-0.1819,True,36.4374,7.9406
1773224897.938688,7.7397,-0.1833,-0.2784,0.0525,-0.0302,-0.1591,True,36.3756,7.8859
1773224898.038949,7.7075,-0.1838,-0.2685,0.0384,0.0985,-0.1405,True,36.2950,7.8822
1773224898.136604,7.7456,-0.2467,-0.2678,0.0242,0.0068,-0.1450,True,35.7508,7.8516
1773224898.236423,7.5426,-0.2534,-0.2635,0.0050,0.0438,-0.1930,True,35.9815,7.8564
1773224898.335592,7.6859,-0.2545,-0.2805,-0.0101,-0.1714,-0.1523,True,35.5470,7.8577
1773224898.435868,7.5968,-0.2546,-0.2832,-0.0180,-0.0273,-0.0787,True,35.2647,7.8515
1773224898.535849,7.5756,-0.3546,-0.3090,-0.0186,-0.2579,-0.0056,True,35.0833,7.7484
1773224898.635727,7.4964,-0.4546,-0.3331,-0.0222,-0.2413,-0.0359,True,35.2881,7.6704
1773224898.735602,7.4764,-0.3546,-0.3426,-0.0297,-0.0958,-0.0752,True,35.0624,7.7473
1773224898.835908,7.5273,-0.4552,-0.3746,-0.0339,-0.3183,-0.0425,True,34.6662,7.6483
1773224898.935545,7.3107,-0.4544,-0.4024,-0.0365,-0.2791,-0.0252,True,35.0036,7.6022
1773224899.035808,7.4267,-0.4543,-0.4048,-0.0441,-0.0240,-0.0763,True,34.6072,7.5877
1773224899.135839,7.2922,-0.4578,-0.4256,-0.0474,-0.2082,-0.0324,True,34.1172,7.5326
1773224899.236090,7.3543,-0.4600,-0.4432,-0.0500,-0.1753,-0.0261,True,34.0428,7.5013
1773224899.336834,6.9978,-0.3610,-0.4453,-0.0585,-0.0210,-0.0845,True,34.2094,7.5310
1773224899.436185,7.0619,-0.4609,-0.4482,-0.0612,-0.0290,-0.0277,True,33.9392,7.4413
1773224899.535912,7.0555,-0.4609,-0.4727,-0.0617,-0.2456,-0.0051,True,34.4054,7.3463
1773224899.636558,7.0413,-0.4580,-0.4678,-0.0620,0.0488,-0.0029,True,33.8948,7.3334
1773224899.735627,7.1216,-0.4557,-0.4814,-0.0653,-0.1380,-0.0329,True,33.6650,7.2675
1773224899.835686,6.9004,-0.4604,-0.4969,-0.0698,-0.1544,-0.0448,True,34.0665,7.2419
1773224899.935906,6.8268,-0.4607,-0.5009,-0.0778,-0.0401,-0.0799,True,33.4116,7.2066
1773224900.035867,6.8394,-0.5606,-0.5221,-0.0766,-0.2122,0.0122,True,33.4697,7.0585
1773224900.135771,6.7784,-0.4605,-0.5156,-0.0742,0.0654,0.0239,True,33.0972,7.1060
1773224900.235988,6.6595,-0.5613,-0.5430,-0.0732,-0.2737,0.0102,False,nan,6.9798
1773224900.335684,6.5309,-0.4621,-0.5404,-0.0721,0.0256,0.0109,False,nan,7.1782
1773224900.435463,6.5270,-0.3611,-0.5275,-0.0618,0.1296,0.1026,False,nan,7.3803
1773224900.537076,6.6170,-0.2622,-0.4897,-0.0674,0.3724,-0.0549,False,nan,7.5781
1773224900.641891,6.5007,-0.1584,-0.4528,-0.0657,0.3517,0.0165,False,nan,7.7857
1773224900.736368,6.5555,-0.0580,-0.4210,-0.0679,0.3361,-0.0236,False,nan,7.9866
1773224900.839088,6.4901,0.0377,-0.3437,0.2105,0.7534,2.7100,False,nan,8.0000
1773224900.935972,6.5657,0.1385,-0.2877,0.4194,0.5771,2.1561,False,nan,8.0000
1773224901.037091,6.6222,0.1442,-0.2462,0.5383,0.4106,1.1768,True,32.7892,7.9065
1773224901.138709,6.6919,0.0441,-0.2237,0.6243,0.2221,0.8454,True,33.1231,7.7062
1773224901.237721,6.5680,-0.0568,-0.1997,0.6618,0.2420,0.3792,True,32.7316,7.5045
1773224901.335969,6.6898,-0.1560,-0.1987,0.6759,0.0104,0.1433,True,32.9701,7.3062
1773224901.435621,6.5988,-0.2560,-0.2142,0.6595,-0.1555,-0.1643,True,32.6303,7.1062
1773224901.536477,6.6738,-0.3560,-0.2489,0.6352,-0.3445,-0.2413,True,32.6957,6.9061
1773224901.635690,6.6010,-0.4560,-0.2909,0.5934,-0.4229,-0.4205,True,32.7890,6.7892
1773224901.736830,6.6920,-0.4562,-0.3364,0.5500,-0.4498,-0.4297,True,32.6791,6.7480
1773224901.836169,6.5664,-0.4571,-0.3598,0.5124,-0.2359,-0.3783,True,32.4969,6.7339
1773224901.935715,6.3606,-0.4543,-0.3828,0.4626,-0.2314,-0.5000,True,32.6762,6.6892
1773224902.043171,6.5316,-0.4546,-0.3916,0.4198,-0.0811,-0.3982,True,32.6762,6.6468
1773224902.135959,6.2978,-0.3548,-0.4034,0.3833,-0.1277,-0.3941,True,32.8001,6.7099
1773224902.243422,6.3296,-0.2813,-0.4002,0.3451,0.0297,-0.3553,True,32.2180,6.7512
1773224902.347053,6.2325,-0.3217,-0.4111,0.3054,-0.1047,-0.3834,True,32.4805,6.5649
1773224902.439130,6.4493,-0.2691,-0.3942,0.2678,0.1832,-0.4081,True,32.5952,6.6230
1773224902.537557,6.3281,-0.3649,-0.3979,0.2398,-0.0376,-0.2840,True,32.4441,6.4887
1773224902.641210,6.2686,-0.3657,-0.4001,0.2180,-0.0209,-0.2104,True,32.5293,6.4978
1773224902.736195,6.0670,-0.2665,-0.3898,0.1990,0.1080,-0.2007,True,32.1946,6.5132
1773224902.837455,5.9126,-0.3666,-0.3891,0.1736,0.0067,-0.2502,True,32.0518,6.3130
1773224902.945470,5.9601,-0.3678,-0.3993,0.1427,-0.0938,-0.2866,True,32.0518,6.2673
1773224903.040306,6.0503,-0.3538,-0.4132,0.1145,-0.1469,-0.2970,True,32.1893,6.2776
1773224903.135606,5.9394,-0.2553,-0.4059,0.0906,0.0769,-0.2505,True,32.6056,6.2643
1773224903.237143,6.2000,-0.2280,-0.3912,0.0742,0.1443,-0.1615,True,32.2509,6.2776
1773224903.344696,6.0317,-0.2267,-0.3878,0.0576,0.0316,-0.1547,True,32.1129,6.2508
1773224903.436190,5.9737,-0.2267,-0.3671,0.0358,0.2259,-0.2387,True,31.9695,6.2268
1773224903.536297,5.9323,-0.3267,-0.3770,0.0227,-0.0983,-0.1301,True,32.3227,6.1297
1773224903.636399,5.8744,-0.2252,-0.3693,0.0206,0.0766,-0.0217,True,32.1367,6.2035
1773224903.736699,5.7944,-0.2230,-0.3606,0.0084,0.0869,-0.1217,True,32.2674,6.1105
1773224903.836762,5.9020,-0.1240,-0.3206,0.0016,0.4003,-0.0677,True,32.1887,6.1445
1773224903.937284,5.8666,-0.1017,-0.2928,-0.0091,0.2762,-0.1060,True,32.3184,6.1494
1773224904.040737,5.8054,-0.0960,-0.2682,-0.0112,0.2378,-0.0201,True,32.3184,6.0799
1773224904.136519,5.8648,-0.0900,-0.2584,-0.0183,0.1026,-0.0748,True,32.2366,6.0710
1773224904.240099,5.7854,0.0134,-0.2335,-0.0250,0.2399,-0.0641,True,31.9591,6.0844
1773224904.335872,5.8405,0.0178,-0.2096,-0.0311,0.2496,-0.0640,True,32.2528,6.0010
1773224904.435838,5.7900,0.1186,-0.1785,-0.0410,0.3108,-0.0993,True,32.1476,6.0916
1773224904.536265,5.7440,0.1201,-0.1316,-0.0442,0.4675,-0.0322,True,32.3603,6.0509
1773224904.635733,5.7958,0.2221,-0.0790,-0.0451,0.5289,-0.0081,True,32.2005,6.0902
1773224904.736278,5.9140,0.2230,-0.0549,-0.0401,0.2389,0.0495,True,32.0805,6.0220
1773224904.836254,6.0159,0.3235,-0.0146,-0.0467,0.4037,-0.0662,True,32.3654,6.0615
1773224904.935884,6.0369,0.3227,0.0237,-0.0583,0.3846,-0.1164,True,32.3898,6.1424
1773224905.036118,5.9136,0.3246,0.0741,-0.0564,0.5029,0.0193,True,32.1876,6.1657
1773224905.141886,6.1101,0.3250,0.1011,-0.0598,0.2544,-0.0326,True,32.2281,6.1601
1773224905.236575,6.0613,0.4188,0.1254,-0.0603,0.2574,-0.0052,True,32.2195,6.2160
1773224905.339862,6.1232,0.5189,0.1739,-0.0595,0.4690,0.0075,True,32.3767,6.2609
1773224905.437451,6.2617,0.6689,0.2224,-0.0605,0.4970,-0.0098,True,32.3587,6.4064
1773224905.536256,6.2199,0.6188,0.2754,-0.0683,0.5365,-0.0790,True,32.6868,6.4151
1773224905.636365,6.2405,0.6174,0.3116,-0.0627,0.3614,0.0562,True,32.5158,6.4725
1773224905.735748,6.5215,0.5187,0.3302,-0.0638,0.1879,-0.0118,True,32.4560,6.4082
1773224905.836704,6.4211,0.6193,0.3536,-0.0576,0.2314,0.0616,True,31.9956,6.5479
1773224905.935638,6.2586,0.6196,0.3790,-0.0658,0.2572,-0.0831,True,32.0835,6.5481
1773224906.037975,6.5775,0.6187,0.4122,-0.0677,0.3246,-0.0183,True,32.0248,6.6329
1773224906.135843,6.7682,0.6208,0.4415,-0.0660,0.2988,0.0177,True,32.1433,6.6546
1773224906.235679,6.6761,0.7214,0.4743,-0.0634,0.3286,0.0259,True,31.7181,6.8018
1773224906.338594,6.6746,0.7200,0.4981,-0.0694,0.2313,-0.0588,True,31.8078,6.8011
1773224906.435948,6.5684,0.7201,0.5150,-0.0707,0.1741,-0.0126,True,31.7124,6.8119
1773224906.538553,6.9426,0.7203,0.5320,-0.0636,0.1657,0.0683,True,31.8256,6.8600
1773224906.635977,7.0559,0.7224,0.5514,-0.0673,0.1983,-0.0380,True,31.4003,6.9387
1773224906.735854,6.9967,0.8232,0.5885,-0.0711,0.3723,-0.0378,True,31.4935,7.0163
1773224906.836704,6.9709,0.9716,0.6218,-0.0765,0.3300,-0.0537,True,31.6510,7.1644
1773224906.935942,7.1787,0.9215,0.6655,-0.0761,0.4397,0.0042,True,32.0112,7.1890
1773224907.035546,7.1780,0.9211,0.6889,-0.0748,0.2357,0.0130,False,nan,7.3006
1773224907.135901,7.4263,1.0201,0.7124,-0.0823,0.2343,-0.0744,False,nan,7.4986
1773224907.236334,7.4026,1.1200,0.7685,-0.0756,0.5583,0.0666,False,nan,7.6985
1773224907.335793,7.3833,1.2201,0.8148,0.2060,0.4653,2.8311,True,30.9264,7.8987
1773224907.436114,7.7110,1.1187,0.8575,0.4159,0.4253,2.0922,True,30.4318,7.6958
1773224907.539556,7.8187,1.1203,0.8973,0.5529,0.3851,1.3249,True,30.3540,7.7330
1773224907.637293,7.9212,1.2205,0.9370,0.6270,0.4060,0.7581,True,30.0829,7.8864
1773224907.739125,7.8743,1.2178,0.9751,0.6846,0.3740,0.5656,True,30.0034,7.9527
1773224907.836521,8.1662,1.1487,1.0019,0.6902,0.2755,0.0577,True,29.7595,8.0000
1773224907.939792,8.2595,1.0489,0.9833,0.6892,-0.1803,-0.0102,True,29.6265,8.0000
1773224908.036092,8.1018,0.9489,0.9591,0.6660,-0.2510,-0.2411,True,29.3409,8.0000
1773224908.135724,8.7197,0.8490,0.9367,0.6291,-0.2248,-0.3696,True,29.2383,8.0000
1773224908.236678,8.3870,0.7480,0.8911,0.5875,-0.4517,-0.4125,True,29.3075,8.0000
1773224908.335737,8.5533,0.6490,0.8321,0.5472,-0.5959,-0.4071,True,28.7824,8.0000
1773224908.438750,8.6944,0.5491,0.7788,0.4857,-0.5173,-0.5965,True,28.4199,8.0000
1773224908.535690,8.4737,0.4490,0.7133,0.4399,-0.6758,-0.4725,True,28.0832,8.0000
1773224908.636546,8.7397,0.2991,0.6681,0.3964,-0.4479,-0.4317,True,28.0477,8.0000
1773224908.736134,8.7847,0.2490,0.5946,0.3549,-0.7379,-0.4170,True,27.7765,8.0000
1773224908.835646,8.9103,0.1491,0.5221,0.3084,-0.7285,-0.4666,True,27.4813,8.0000
1773224908.937965,8.9541,0.0490,0.4293,0.2656,-0.9074,-0.4185,True,27.2427,8.0000
1773224909.036104,9.0221,-0.0510,0.3471,0.2317,-0.8375,-0.3455,True,26.9272,8.0000
1773224909.138326,8.8505,-0.1510,0.2593,0.1921,-0.8592,-0.3876,True,26.4301,8.0000
1773224909.236032,8.7859,-0.2510,0.1627,0.1580,-0.9887,-0.3492,True,26.5627,8.0000
1773224909.335716,8.7900,-0.2467,0.0912,0.1223,-0.7169,-0.3578,True,25.9395,8.0000
1773224909.436251,8.7900,-0.3464,0.0195,0.0910,-0.7136,-0.3112,True,25.8345,8.0000
1773224909.538664,8.7788,-0.3931,-0.0530,0.0755,-0.7078,-0.1517,True,25.4859,8.0000
1773224909.636050,8.7478,-0.3096,-0.1008,0.0617,-0.4902,-0.1409,True,25.0876,8.0000
1773224909.736158,8.5769,-0.3061,-0.1462,0.0511,-0.4541,-0.1068,True,24.9062,8.0000
1773224909.835992,8.6882,-0.2060,-0.1650,0.0306,-0.1880,-0.2046,True,24.4363,8.0000
1773224909.936272,8.5179,-0.2152,-0.1791,0.0253,-0.1409,-0.0534,True,24.2876,8.0000
1773224910.036353,8.6199,-0.2933,-0.2123,0.0139,-0.3315,-0.1135,True,24.0817,8.0000
1773224910.137148,8.3742,-0.2982,-0.2457,0.0103,-0.3313,-0.0359,True,23.7509,8.0000
1773224910.235606,8.4448,-0.3025,-0.2489,-0.0060,-0.0329,-0.1652,True,23.6590,8.0000
1773224910.336165,8.5390,-0.3037,-0.2605,-0.0031,-0.1154,0.0286,True,23.6017,8.0000
1773224910.440970,8.4242,-0.3464,-0.2889,-0.0039,-0.2711,-0.0080,True,23.1152,8.0000
1773224910.536850,8.4056,-0.3085,-0.2945,-0.0084,-0.0580,-0.0466,True,22.8988,8.0000
1773224910.636091,8.2255,-0.2061,-0.3000,-0.0214,-0.0553,-0.1311,True,22.6829,8.0000
1773224910.736774,8.2092,-0.2084,-0.2925,-0.0305,0.0740,-0.0902,True,22.3524,8.0000
1773224910.835833,8.4297,-0.1996,-0.2947,-0.0385,-0.0225,-0.0808,True,22.1938,8.0000
1773224910.938131,8.2571,-0.1973,-0.2911,-0.0441,0.0357,-0.0548,True,21.7559,8.0000
1773224911.035904,8.3864,-0.2290,-0.2784,-0.0506,0.1295,-0.0665,True,21.6566,8.0000
1773224911.137762,8.1663,-0.2548,-0.2871,-0.0459,-0.0854,0.0462,True,21.5503,8.0000
1773224911.235670,8.2792,-0.2532,-0.2966,-0.0519,-0.0964,-0.0611,True,21.0747,8.0000
1773224911.335945,8.1362,-0.1707,-0.2881,-0.0653,0.0848,-0.1343,True,21.0505,8.0000
1773224911.435670,8.3108,-0.1746,-0.2811,-0.0532,0.0699,0.1215,True,20.9296,8.0000
1773224911.535959,8.3312,-0.1727,-0.2686,-0.0570,0.1240,-0.0376,True,20.5677,8.0000
1773224911.636349,8.2506,-0.2736,-0.2864,-0.0639,-0.1773,-0.0689,True,20.3852,8.0000
1773224911.735836,8.2090,-0.2745,-0.2982,-0.0548,-0.1185,0.0918,True,20.2890,8.0000
1773224911.837034,8.0034,-0.1818,-0.2893,-0.0571,0.0886,-0.0232,True,19.8302,8.0000
1773224911.938339,8.0112,-0.0835,-0.2789,-0.0690,0.1026,-0.1171,True,19.3805,8.0000
1773224912.045455,8.1906,-0.1175,-0.2665,0.2443,0.1152,2.9249,True,19.3805,8.0000
1773224912.165576,8.2168,-0.1495,-0.2554,0.4923,0.0925,2.0642,True,19.4401,8.0000
1773224912.237589,8.1738,-0.1672,-0.2625,0.6607,-0.0989,2.3384,True,19.3970,8.0000
1773224912.344839,8.0906,-0.1930,-0.2556,0.7796,0.0646,1.1093,True,19.2845,8.0000
1773224912.438109,8.1973,-0.2092,-0.2528,0.8338,0.0307,0.5803,True,18.9195,8.0000
1773224912.542494,8.1125,-0.2058,-0.2718,0.8509,-0.1826,0.1646,True,18.6691,8.0000
1773224912.646007,7.9439,-0.1751,-0.2692,0.8361,0.0257,-0.1432,True,18.4468,8.0000
1773224912.741298,8.0430,-0.2286,-0.2619,0.8197,0.0758,-0.1721,True,18.2864,7.9492
1773224912.841454,7.9263,-0.2351,-0.2688,0.7783,-0.0686,-0.4132,True,18.2864,7.9407
1773224912.939507,8.0671,-0.2498,-0.2810,0.7169,-0.1244,-0.6266,True,18.1019,7.9704
1773224913.038961,7.8627,-0.2500,-0.2930,0.6576,-0.1203,-0.5966,True,17.8053,7.9720
1773224913.141023,8.0491,-0.3501,-0.3078,0.5926,-0.1451,-0.6370,True,17.5886,7.8353
1773224913.235622,7.9981,-0.2500,-0.3100,0.5275,-0.0232,-0.6881,True,17.3960,7.8633
1773224913.337757,7.8168,-0.2506,-0.3264,0.4809,-0.1607,-0.4555,True,17.2053,7.8862
1773224913.435612,7.8570,-0.2527,-0.3239,0.4258,0.0259,-0.5638,True,17.1635,7.8281
1773224913.535848,7.8565,-0.3515,-0.3307,0.3832,-0.0687,-0.4249,True,16.8384,7.7604
1773224913.636471,7.7978,-0.3524,-0.3421,0.3360,-0.1131,-0.4687,True,16.7239,7.7411
1773224913.735827,7.8648,-0.3525,-0.3608,0.3043,-0.1880,-0.3188,True,16.3803,7.7610
1773224913.836099,7.6649,-0.3525,-0.3661,0.2601,-0.0525,-0.4413,True,16.6554,7.7347
1773224913.935805,7.7295,-0.3530,-0.3682,0.2308,-0.0216,-0.2939,True,16.2381,7.7202
1773224914.044444,7.7057,-0.3550,-0.3745,0.1919,-0.0577,-0.3577,True,16.2381,7.6833
1773224914.135660,7.6808,-0.3547,-0.3982,0.1632,-0.2603,-0.3149,True,15.8125,7.6252
1773224914.239830,7.6472,-0.4548,-0.4241,0.1333,-0.2486,-0.2870,True,15.8049,7.5717
1773224914.335566,7.4732,-0.4556,-0.4421,0.1166,-0.1874,-0.1743,True,15.7970,7.5313
1773224914.436071,7.5379,-0.5558,-0.4719,0.0851,-0.2968,-0.3132,True,15.6082,7.4810
1773224914.536097,7.3639,-0.6558,-0.5056,0.0666,-0.3367,-0.1859,True,15.2583,7.4009
1773224914.635721,7.5895,-0.6571,-0.5335,0.0430,-0.2801,-0.2361,True,15.0141,7.3431
1773224914.737844,7.0787,-0.6577,-0.5593,0.0216,-0.2527,-0.2101,True,15.1943,7.3197
1773224914.835704,7.1267,-0.6603,-0.5841,0.0062,-0.2532,-0.1575,True,14.8055,7.2603
